Time,sensor_m_flow.m_flow,sensor_m_flow6.m_flow,sensor_m_flow3.m_flow,sensor_m_flow4.m_flow
13940,0,6.569143012101378e-29,-3.7811708026147155e-25,3.7805130898349875e-25
13950,0,4.470340031087864e-28,-6.2108340410066505e-25,6.2063562692933897e-25
13960,0,4.2583119960978427e-28,-5.626891095792309e-25,5.6226361772847732e-25
13970,0,3.7969930335537959e-28,-4.9065974874150418e-25,4.9212441692346672e-25
13980,0,3.3628727759081148e-28,-4.2449818183584423e-25,4.2416232430544638e-25
13990,0,2.9555094629798056e-28,-3.6398303477072339e-25,3.6368834591881677e-25
14000,0,2.5744601308816592e-28,-3.0889293345461403e-25,3.0863596201473829e-25
14010,0,2.2192825379501956e-28,-2.590065037959885e-25,2.5878421758403919e-25
14020,0,1.889534201780692e-28,-2.1410242100712573e-25,2.1391287252274309e-25
14030,0,1.5847726399684253e-28,-1.7395928634459478e-25,1.7380026924243452e-25
14040,0,1.3045554904792941e-28,-1.3835576269472294e-25,1.3822539110418352e-25
14050,0,1.0484400301673324e-28,-1.070704882919342e-25,1.0696581631057269e-25
14060,0,8.1598407755437106e-29,-7.9882101370652572e-26,7.9800287866615003e-26
14070,0,6.0674502986506555e-29,-5.6569234002326223e-26,5.6508454734769273e-26
14080,0,4.2028046488000367e-29,-3.6910533665842884e-26,3.6868418970562979e-26
14090,0,2.5614790019446246e-29,-2.0684637054882598e-26,2.065901448290247e-26
14100,0,1.139048609268828e-29,-7.6701847149852951e-27,7.6588171060815439e-27
14110,0,-6.8910977116390541e-31,2.3541831934950815e-27,-2.3534960216909241e-27
14120,0,-1.0668244307949838e-29,9.6098280509485458e-27,-9.5991753472401512e-27
14130,0,-1.8591164253509045e-29,1.4318108926649178e-26,-1.7788120077953837e-26
14140,0,-2.4502115591364671e-29,1.6700387200986992e-26,-1.6675844690519676e-26
14150,0,-2.8445344305039857e-29,1.6978023098794034e-26,-1.6949579424631367e-26
14160,0,-3.0465097130374132e-29,1.5372375304158395e-26,-1.5341868573839301e-26
14170,0,-3.0605620803207024e-29,1.2104807123400034e-26,-1.2074228748487009e-26
14180,0,-2.8911160554745291e-29,7.3966772406070417e-27,-7.3678114026005658e-27
14190,0,-2.542596462546123e-29,1.4693452065359845e-27,-1.4439721387801521e-27
14200,0,-2.0194278246561599e-29,-5.4558275021266268e-27,7.5506715174723341e-27
14210,0,-1.3260348153885927e-29,-1.3157481912403209e-26,1.4281844436168344e-26
14220,0,-4.6684192024827792e-30,-2.1414254814270302e-26,2.0289288318874608e-26
14230,0,5.5372607433337395e-30,-3.0004789834755748e-26,2.9860594689447498e-26
14240,0,1.7312446076198678e-29,-3.8707722126795633e-26,3.8690404164735703e-26
14250,0,1.756345041936479e-29,-3.7051027944169999e-26,3.7033512766883764e-26
14260,0,1.6667814754320735e-29,-3.4517000256910071e-26,3.4500323244335633e-26
14270,0,1.5796143375389379e-29,-3.2086587600658176e-26,3.2070828871481222e-26
14280,0,1.4948285819293817e-29,-2.9757867126957838e-26,2.9742928073565215e-26
14290,0,1.4124090118124376e-29,-2.7528909824376759e-26,2.7514784283792645e-26
14300,0,1.3323407313236918e-29,-2.5397794385202418e-26,2.5384516253793835e-26
14310,0,1.2546084684405386e-29,-2.3362591798002517e-26,2.329317820131889e-26
14320,0,1.1791972520669258e-29,-2.1421377673576624e-26,2.2018041555555478e-26
14330,0,1.1060921111068013e-29,-1.9572227622724308e-26,1.956115737740397e-26
14340,0,1.0352779240008362e-29,-1.7813214174757225e-26,1.7802843427192688e-26
14350,0,9.6673964442134e-30,-1.6142414481218899e-26,1.6132757098105764e-26
14360,0,9.004622260406221e-30,-1.4557901071420989e-26,1.45489139119285e-26
14370,0,8.3643054729935355e-30,-1.3057749556163061e-26,1.3049361746069265e-26
14380,0,7.7462963710148228e-30,-1.1640035546244684e-26,1.1632296389356159e-26
14390,0,7.1504444911931776e-30,-1.0302831570977516e-26,1.0295657096748685e-26
14400,0,6.5765986179353102e-30,-9.0442140115331026e-27,9.0376489015386754e-27
14400,0,6.5765986179353102e-30,-9.0442140115331026e-27,9.037584190292544e-27
14410,0,-2.6141948172315442e-31,-1.1242861606428399e-27,1.1245480871152765e-27
14420,0,6.7700584101533866e-33,-1.2881806623316616e-29,1.2875056840714646e-29
14430,0,6.3102135424457512e-32,-9.1148462403890406e-29,9.1085352087025267e-29
14440,0,-5.2085866688819608e-32,5.7819742168924426e-30,-5.729521966246887e-30
14450,0,4.3891883482373213e-32,-8.6804446164155467e-30,8.6363949874687649e-30
14460,0,7.3219941501667294e-33,-1.5705816696760329e-30,1.5632622895314288e-30
14470,0,-7.283091899310235e-33,1.3143925500668622e-30,-1.3071018519844182e-30
14480,0,-4.9906516325442411e-33,1.0429365800269521e-30,-1.0379298204483817e-30
14490,0,8.7035416404286249e-33,-1.245688478764126e-30,1.2391781208515319e-30
14500,0,5.5850950849932409e-33,-7.5098760571209449e-31,7.4539700159935772e-31
14510,0,3.1579244311817966e-33,-3.7706304079462097e-31,3.739249645855528e-31
14520,0,1.3664411021568829e-33,-1.1223025261509685e-31,1.1086814853608152e-31
14530,0,1.5505835779101405e-34,5.5195319610445248e-32,-5.5350620046604134e-32
14540,0,-5.318115063160056e-34,1.3689824842091623e-31,-1.3636385693408891e-31
14550,0,-7.4975591905788305e-34,1.4456307109039646e-31,-1.4381244741773538e-31
14560,0,-5.5436235524607345e-34,8.9874336647909832e-32,-8.9319520946736974e-32
14570,0,-1.2182087978741629e-36,-1.5483380898264822e-32,1.5484606351125554e-32
14580,0,8.0960217316816887e-34,-1.5230798018999822e-31,1.5149588991773264e-31
14590,0,6.697272075456959e-34,-1.2251368878507337e-31,1.2184372753476572e-31
14600,0,5.4363344381867573e-34,-9.6068333765867187e-32,9.5526089976776374e-32
14610,0,4.3089191838455437e-34,-7.2835034692698167e-32,7.2406073294196097e-32
14620,0,3.3107357580528169e-34,-5.2676934635771825e-32,5.2345997711184826e-32
14630,0,2.4374940656055564e-34,-3.545715315540666e-32,3.5213496686368216e-32
14640,0,1.6849037817120012e-34,-2.1038821566864678e-32,2.087014841309725e-32
14650,0,1.0486750407578711e-34,-9.2850689813559802e-33,9.1804117805663949e-33
14660,0,5.2451751795140522e-35,-5.9025239034914866e-35,6.9121665050976224e-36
14670,0,1.0814124005860128e-35,6.7761797969852936e-33,3.4929212193829477e-33
14680,0,-2.0474403879117215e-35,1.1357417767397671e-32,-1.1336988410264349e-32
14690,0,-4.1842843532488004e-35,1.3821559555252399e-32,-1.3779484204332654e-32
14700,0,-5.3720206626948737e-35,1.4305473845287472e-32,-1.4251822813748004e-32
14710,0,-5.6535509857449605e-35,1.2946033730344697e-32,-1.2889485105230453e-32
14720,0,-5.0717765614151921e-35,9.880109364530007e-33,-1.7374605841311969e-32
14730,0,-3.6695983417357741e-35,5.2445701672653634e-33,-5.2081188221303335e-33
14740,0,-1.4899185701735766e-35,-8.2371205430437111e-34,8.3860657791974723e-34
14750,0,1.4243618012411946e-35,-8.1878669624022726e-33,8.1736177668183987e-33
14760,0,4.6910854264588868e-35,-1.5884155411602111e-32,1.5907766685006316e-32
14770,0,4.3030965264032016e-35,-1.4437401045648196e-32,1.5234760904330031e-32
14780,0,3.932451907740655e-35,-1.3063596389738373e-32,1.3024837402255885e-32
14790,0,3.578944079647115e-35,-1.1761537296847019e-32,1.1725806676685837e-32
14800,0,3.2423652643125243e-35,-1.053001961994851e-32,1.0497531894827659e-32
14810,0,2.9225082578986762e-35,-9.3678384773332545e-33,9.3386443404466138e-33
14820,0,2.6191652825955135e-35,-8.273790456659597e-33,8.2473734251767739e-33
14830,0,2.3321291345648295e-35,-7.2466692068500064e-33,7.2233349093022148e-33
14840,0,2.061192035996567e-35,-6.2852720502467977e-33,6.2645745334646943e-33
14850,0,1.806146352573631e-35,-5.3883933704564088e-33,7.9205095885153745e-33
14860,0,1.5667847369648525e-35,-4.5548293877952007e-33,5.5730807980438679e-33
14870,0,1.3428995548531367e-35,-3.783374853211596e-33,3.7700263801740396e-33
14880,0,1.1342833154143517e-35,-3.0728254360089787e-33,5.6863356379837643e-33
14890,0,9.4072838433140272e-36,-2.4219769891617253e-33,2.4125124229276827e-33
14900,0,7.6202741427312059e-36,-1.8296248146312352e-33,3.995042447544319e-33
14910,0,5.9797266330268852e-36,-1.294564214378908e-33,1.2886276924007669e-33
14920,0,4.4835671234245594e-36,-8.1559094954362379e-34,8.1112067309714125e-34
14930,0,3.1297196294856881e-36,-3.9150032208678217e-34,3.8838677734278972e-34
14940,0,1.9161094223351553e-36,-2.1087955394019127e-35,1.9171757544145679e-35
14950,0,8.4066069690062408e-37,2.9685073377889568e-34,-2.9769027092589799e-34
14960,0,-9.8701925895509103e-38,5.6352023684069641e-34,-5.6342133001133425e-34
14970,0,-9.0405373544774619e-37,7.8012509111786532e-34,-7.7922051148070911e-34
14980,0,-1.5774701556752417e-36,9.4786969618364044e-34,-9.4629352356308083e-34
14990,0,-2.1210267001802517e-36,1.0679587500766223e-33,-1.0658360644184265e-33
15000,0,-2.5367984565702994e-36,1.1415965834934267e-33,-1.5831399959821176e-33
15010,0,-2.8268610505515181e-36,1.1699878026371582e-33,-1.7896254969376375e-33
15020,0,-2.9932897490976342e-36,1.1543369218754249e-33,-1.1513501560338785e-33
15030,0,-3.0381599985485777e-36,1.0958484555758349e-33,-1.0928094353369747e-33
15040,0,-2.9635468865118717e-36,9.957268262705005e-34,-9.9275851936368191e-34
15050,0,-2.7715263974260563e-36,8.551766401625259e-34,-8.5241689166748211e-34
15060,0,-2.4641734395324511e-36,6.7540231978402321e-34,-6.7293998054328707e-34
15070,0,-2.0435634591709861e-36,4.5760847133809678e-34,-1.3913063892611245e-33
15080,0,-1.5117719026815912e-36,2.0299951735685868e-34,-2.014953208064129e-34
15090,0,-8.7087412672109461e-37,-8.7219970394897791e-35,8.8092493704176355e-35
15100,0,-1.2294561126058933e-37,-4.1184551198787547e-34,4.1196880114146757e-34
15110,0,7.2993838793658584e-37,-7.6967255861615508e-34,7.6894338477666063e-34
15120,0,1.5187714894043831e-36,-1.0886429507117828e-33,1.0871176549560947e-33
15130,0,1.4578662600988847e-36,-1.0422440764684155e-33,1.0407850859409535e-33
15140,0,1.3982348895701716e-36,-9.9690378998926132e-34,9.9551156386750617e-34
15150,0,1.3398714587335304e-36,-9.5261529544760463e-34,9.5127771144606349e-34
15160,0,1.2827697794549427e-36,-9.0937161334573742e-34,9.0809822235601071e-34
15170,0,1.2269238429665935e-36,-8.6716613152793629e-34,8.6594370923857727e-34
15180,0,1.1723278198668711e-36,-8.259919623319894e-34,1.0890512513277012e-33
15190,0,1.1189755220217572e-36,-7.8584221809568491e-34,7.8472715150133458e-34
15200,0,1.0668609406634367e-36,-7.4671014891005519e-34,7.4564467348363018e-34
15210,0,1.0159781567071963e-36,-7.0858891303063649e-34,7.0757385529160221e-34
15220,0,9.6632107170211917e-37,-6.7147166871296502e-34,6.7050124302506353e-34
15230,0,9.1788367688039039e-37,-6.3535162013032511e-34,1.0106126255137416e-33
15240,0,8.7066005315729663e-37,-6.0022197145600104e-34,5.9935302399135413e-34
15250,0,8.2464410208192114e-37,-5.6607588094552907e-34,5.6524890230262636e-34
15260,0,7.798298148864489e-37,-5.3290650685444541e-34,5.321298081456892e-34
15270,0,7.3621118280306488e-37,-5.0070705335603437e-34,4.999742060966936e-34
15280,0,6.9378219706395406e-37,-4.6947067870583219e-34,4.6877598909514506e-34
15290,0,6.525368489013014e-37,-4.3919058707712317e-34,4.3853469796356279e-34
15300,0,6.1246908470574104e-37,-4.0985998264319162e-34,8.2141451386149049e-34
15310,0,5.735729405510088e-37,-3.8147197774182569e-34,3.808974548778613e-34
15320,0,5.3584240766928965e-37,-3.5401979950518373e-34,3.5347999045876706e-34
15330,0,4.9927143245121772e-37,-3.2749660618880197e-34,3.2699718180182078e-34
15340,0,4.6385400612897798e-37,-3.0189560196596473e-34,3.0143102914977549e-34
15350,0,4.2958411993475541e-37,-2.7720996805108225e-34,6.4989693927156046e-34
15360,0,3.9645576510073497e-37,-2.5343286269969079e-34,2.5303532979569688e-34
15370,0,3.6446291043832622e-37,-2.305574671262006e-34,2.3019375264366688e-34
15380,0,3.3359956960048956e-37,-2.08576985503896e-34,2.0824359969396845e-34
15389,0,3.0678331325227555e-37,-1.8955404307648546e-34,1.8924857525738994e-34
15389,0,3.0678331325227555e-37,-1.8955404307648546e-34,1.8924807016216107e-34
15390,0,2.8050367574318394e-37,-1.7345284695934141e-34,1.720836600676849e-34
15400,0,8.1806901911071795e-38,-5.1955610527146975e-35,5.1874175400928876e-35
15410,0,-1.532952837255523e-38,7.6278642029957011e-36,-7.6126159233094059e-36
15420,0,-3.2311624839670288e-38,1.948486492857784e-35,-1.945261632013011e-35
15430,0,9.4545985738580775e-39,-2.1973193973459098e-36,2.1878404315930556e-36
15440,0,1.99526320102217e-38,-9.0578799139550475e-36,8.6324046253254468e-36
15450,0,2.5292470385122564e-39,-1.2970333386843876e-36,1.2944908227507166e-36
15460,0,-3.944711229012933e-39,1.650123333207029e-36,-1.6461740481398285e-36
15470,0,-2.0549271265168064e-39,1.0325395763688287e-36,-7.2114043081661805e-37
15480,0,4.2653549423212734e-39,-1.3915491937033884e-36,1.3872875423929084e-36
15490,0,2.7106535325098899e-39,-8.2801268906550543e-37,9.2145171908219282e-37
15500,0,1.5058535466434846e-39,-4.0428895625398441e-37,4.0278349086701554e-37
15510,0,6.2258849990873028e-40,-1.0671967366170398e-37,1.0609728414617718e-37
15520,0,3.2496111387692508e-41,7.8353558791171288e-38,1.2187336570165727e-38
15530,0,-2.927887024344916e-40,1.6458914118447681e-37,-1.1307697243077566e-37
15540,0,-3.8163102507268501e-40,1.6564543996688485e-37,-1.65261674764251e-37
15550,0,-2.6239594004175065e-40,9.5180866428618563e-38,-9.4918980561217827e-38
15560,0,3.6551469143448528e-41,-3.3146201771262077e-38,3.3109894128051421e-38
15570,0,4.0565628724353399e-40,-1.7437339942596269e-37,1.7396872685024111e-37
15580,0,3.3499441088149077e-40,-1.3994472930015054e-37,1.3960869792840545e-37
15590,0,2.7134463203492893e-40,-1.0941470692023204e-37,1.0914427873739278e-37
15600,0,2.1448554554648515e-40,-8.2623360053519864e-38,8.2408641892428301e-38
15610,0,1.6419854885572477e-40,-5.941068283616355e-38,8.3650601510971672e-38
15620,0,1.202650394022131e-40,-3.9616691825088063e-38,3.9496345510374919e-38
15630,0,8.246501332705116e-41,-2.3081388162935257e-38,2.2999274875522752e-38
15640,0,5.0582670666732922e-41,-9.644784202734706e-39,9.5941959268741158e-39
15650,0,2.4396606263895065e-41,8.5311190637941296e-40,-8.7742163213851988e-40
15660,0,3.6882175581029185e-42,8.5722934165713857e-39,-8.5759886406218102e-39
15670,0,-1.1762499309542514e-41,1.3672752178707034e-38,-1.3660984074203634e-38
15680,0,-2.2171344302547256e-41,1.6314478642353715e-38,-1.6292356343497419e-38
15690,0,-2.7759722578274626e-41,1.665746465837725e-38,-1.6629556398161757e-38
15700,0,-2.8746236697159297e-41,1.4861703478941925e-38,-1.4832891381216943e-38
15710,0,-2.5349489219635941e-41,1.1087186954913563e-38,-1.106190332672175e-38
15720,0,-1.7788082706139228e-41,5.4939041345610556e-39,-1.2827329197001371e-38
15730,0,-6.2806197171038301e-42,-1.7581503286528463e-39,1.764408527594521e-39
15740,0,8.9528958885712563e-42,-1.0508985985160786e-38,1.0499999458109071e-38
15750,0,2.3735193388733752e-41,-1.8394420347757183e-38,1.8370777640067095e-38
15760,0,2.1764967747893059e-41,-1.6711860262165411e-38,1.6690022426897373e-38
15770,0,1.9881622611840505e-41,-1.5114433262176763e-38,1.6324017281000374e-38
15780,0,1.8086559279040414e-41,-1.3600731042834595e-38,1.3582599642004697e-38
15790,0,1.6378376451028462e-41,-1.216934529918226e-38,1.2152901061703409e-38
15800,0,1.4754271530875999e-41,-1.0818869127561576e-38,1.0804123263821486e-38
15810,0,1.3214244518583025e-41,-9.5478928217174309e-39,1.1962084848517834e-38
15820,0,1.175829541414954e-41,-8.3550108792901082e-39,8.343189525445064e-39
15830,0,1.0383621620646894e-41,-7.2388121927260325e-39,7.228404749031492e-39
15840,0,9.0902231380750883e-42,-6.1978912596654859e-39,6.1887603988719454e-39
15850,0,7.8766986679697968e-42,-5.2308397751518221e-39,5.2229616751853879e-39
15860,0,6.7430482103310197e-42,-4.3362494342283945e-39,6.8111316975187053e-39
15870,0,5.6850678697657829e-42,-3.5127105306400925e-39,3.5070058445918262e-39
15880,0,4.7055602432027357e-42,-2.7588175620271982e-39,2.7541091991870668e-39
15890,0,3.8017227337132287e-42,-2.0731622234330652e-39,2.0693506916101017e-39
15900,0,2.972154042832937e-42,-1.4543348086025827e-39,3.2508512879101783e-39
15910,0,2.2154528720975358e-42,-9.0092981517603302e-40,8.987157636023998e-40
15920,0,1.5316192215070251e-42,-4.1153613559984093e-40,4.1000031248294093e-40
15930,0,9.1925179259708e-43,1.5251732485711309e-41,1.0637649006259697e-39
15940,0,3.7835058536770061e-43,3.8084209403727013e-40,-3.8121904332417351e-40
15950,0,-9.3886997109762744e-44,6.8664325401148199e-40,-6.8654936701437223e-40
15960,0,-4.9886225329963488e-43,9.3406351736499331e-40,-9.3356745770862233e-40
15970,0,-8.3517388473759097e-43,1.1245111890544506e-39,-1.0358930741705491e-39
15980,0,-1.1070257868166055e-42,1.2593931727380358e-39,-1.2582889495481479e-39
15990,0,-1.3116153626080288e-42,1.3401177733723956e-39,-1.3388061580097875e-39
16000,0,-1.4531465075048353e-42,1.3680932959141762e-39,-1.3666443533020643e-39
16010,0,-1.5330205199713499e-42,1.3447280453200242e-39,-1.3432034325908388e-39
16020,0,-1.5498361015432477e-42,1.271430326546586e-39,-2.0832922100316693e-39
16030,0,-1.5049945506848535e-42,1.1496056419535794e-39,-1.1480964435075015e-39
16040,0,-1.4012984643248171e-42,9.8066509909457943e-40,-9.7926800452564759e-40
16050,0,-1.2387478424631383e-42,7.6601420032930395e-40,-7.6476984729298351e-40
16060,0,-1.018743983564142e-42,5.0706265191286371e-40,-5.0604530922776389e-40
16070,0,-7.4128688762782823e-43,2.0521735750344081e-40,-2.0448027451120596e-40
16080,0,-4.0917915158284658e-43,-1.381133779423183e-40,1.3852395839236547e-40
16090,0,-2.1019476964872256e-44,-5.2152124946776717e-40,5.2154226894473204e-40
16100,0,4.189882408331203e-43,-9.4359795211625937e-40,9.4317896387542625e-40
16110,0,7.7211545384297421e-43,-1.2670638805317499e-39,1.2662917650779069e-39
16120,0,7.4128688762782823e-43,-1.2129513390333827e-39,1.2122100521457549e-39
16130,0,7.1045832141268225e-43,-1.1600747427805501e-39,1.1593670870560661e-39
16140,0,6.810310536618611e-43,-1.1084270852809303e-39,1.1077516594211257e-39
16150,0,6.5160378591103994e-43,-1.0580013600422018e-39,1.0573497562562907e-39
16160,0,6.235778166245436e-43,-1.0087863566766499e-39,1.008161377561561e-39
16170,0,5.9555184733804726e-43,-9.607764699904173e-40,9.6018512203847223e-40
16180,0,5.6892717651587573e-43,-9.1396469349118246e-40,9.1339436501620226e-40
16190,0,5.4230250569370421e-43,-8.6833981679123074e-40,8.6779611298707272e-40
16200,0,5.1567783487153268e-43,-8.2389763599516917e-40,8.2337915556336899e-40
16210,0,4.9045446251368597e-43,-7.8062694071528314e-40,7.8013228235737648e-40
16220,0,4.6523109015583927e-43,-7.3852072445925104e-40,7.3805269077216655e-40
16230,0,4.4140901626231738e-43,-6.9757198073475124e-40,6.9713057171848892e-40
16240,0,4.189882408331203e-43,-6.5777230175099778e-40,6.5735331351016466e-40
16250,0,3.9516616693959841e-43,-6.1911327971720473e-40,6.1871531095333648e-40
16260,0,3.7414668997472616e-43,-5.8158790814105045e-40,5.8121376145107573e-40
16270,0,3.5172591454552908e-43,-5.45187779231749e-40,5.4483325072027483e-40
16280,0,3.3070643758065683e-43,-5.0990308390005011e-40,5.0957237746246945e-40
16290,0,3.1108825908010939e-43,-4.7572821695209647e-40,4.7542273388687366e-40
16300,0,2.9006878211523713e-43,-4.4265477059710214e-40,6.1940054590239132e-40
16310,0,2.7185190207901451e-43,-4.1067433704428116e-40,4.1040248514220215e-40
16320,0,2.5223372357846707e-43,-3.797785085028476e-40,5.5477406202619508e-40
16330,0,2.3541814200656927e-43,-3.4996027848047982e-40,3.4972626163693757e-40
16340,0,2.1720126197034665e-43,-3.2121123918639187e-40,3.2099403792442152e-40
16350,0,2.0038568039844884e-43,-2.9352298282979781e-40,2.9332119585093503e-40
16360,0,1.8497139729087585e-43,-2.6688850291837601e-40,4.2731055241274539e-40
16370,0,1.6815581571897805e-43,-2.4129939166134053e-40,3.9631803427727341e-40
16380,0,1.5414283107572988e-43,-2.1674724126790541e-40,2.1659309843682968e-40
16390,0,1.3872854796815689e-43,-1.932236439472847e-40,1.9308491539931654e-40
16400,0,1.2471556332490872e-43,-1.7072299450562111e-40,3.0554612365370474e-40
16410,0,1.1210387714598537e-43,-1.4923408255520004e-40,1.4912337997651838e-40
16420,0,9.8090892502737195e-44,-1.2875270420062852e-40,2.4741746075658268e-40
16430,0,8.6880504788138658e-44,-1.0926624775572761e-40,1.0917936725093947e-40
16440,0,7.4268818609215305e-44,-9.0770509325104351e-41,1.9192884416624857e-40
16450,0,6.3058430894616768e-44,-7.3257081117972787e-41,7.319402268707817e-41
16460,0,5.3249341644343049e-44,-5.6716154045082646e-41,1.3912651673202514e-40
16470,0,4.3440252394069329e-44,-4.1140721614112304e-41,4.109868266018256e-41
16480,0,3.363116314379561e-44,-2.6523777332740138e-41,2.6490146169596342e-41
16490,0,2.382207389352189e-44,-1.2855512111715872e-41,6.5947908328054541e-41
16500,0,1.5414283107572988e-44,-1.2891945871788317e-43,1.1350517561031018e-43
16510,0,8.4077907859489024e-45,1.1663007118575452e-41,-1.1671414909361401e-41
16520,0,0,2.2530076709414409e-41,-2.2530076709414409e-41
16530,0,-7.0064923216240854e-45,3.247929580612061e-41,-3.2472289313798986e-41
16540,0,-1.2611686178923354e-44,4.1519072199480005e-41,-4.1506460513301082e-41
16550,0,-1.8216880036222622e-44,4.9656412381814218e-41,-4.9638195501777995e-41
16560,0,-2.382207389352189e-44,5.6899724143909197e-41,-5.6875902070015675e-41
16570,0,-2.9427267750821158e-44,6.3258816575015217e-41,-6.3229389307264396e-41
16580,0,-3.363116314379561e-44,6.8737893570525252e-41,-6.8705663705845781e-41
16590,0,-3.6433760072445244e-44,7.33481655181539e-41,-7.3311731758081455e-41
16600,0,-4.0637655465419695e-44,7.7096638910222786e-41,-7.7056001254757366e-41
16610,0,-4.3440252394069329e-44,7.9991721537517858e-41,-7.9948281285123788e-41
16620,0,-4.4841550858394146e-44,8.204041989236074e-41,-8.1994177043038021e-41
16630,0,-4.764414778704378e-44,8.3249740467073057e-41,-8.3203497617750338e-41
16640,0,-4.9045446251368597e-44,8.3630893649369408e-41,-8.3581848203118039e-41
16650,0,-4.9045446251368597e-44,8.3188083334642765e-41,-8.3140439186855722e-41
16660,0,-4.9045446251368597e-44,8.1932519910607729e-41,-8.1883474464356361e-41
16670,0,-4.9045446251368597e-44,7.9871209869585923e-41,-7.9822164423334555e-41
16680,0,-4.9045446251368597e-44,7.7011159703898972e-41,-1.6188360379266017e-40
16690,0,-4.764414778704378e-44,7.3360777204332823e-41,-7.331313305654578e-41
16700,0,-4.6242849322718963e-44,6.8928470161673427e-41,-6.8882227312350708e-41
16710,0,-4.3440252394069329e-44,6.3721245068242407e-41,-6.3677804815848337e-41
16720,0,-4.2038953929744512e-44,5.7748911013290036e-41,-1.4274887326230479e-40
16730,0,-3.7835058536770061e-44,5.1017073190673615e-41,-5.0979238132136845e-41
16740,0,-3.5032461608120427e-44,4.3535540689643417e-41,-4.3500508228035296e-41
16750,0,-3.0828566215145976e-44,3.5311320002521065e-41,-3.5280491436305919e-41
16760,0,-2.6624670822171524e-44,2.6354220218556835e-41,-2.6326194249270338e-41
16770,0,-2.2420775429197073e-44,1.6668445233143699e-41,-1.6647425756178827e-41
16780,0,-1.6815581571897805e-44,6.2652054339962571e-42,-6.0136723596499525e-41
16790,0,-1.1210387714598537e-44,-4.8484926865638671e-42,-3.9653943943463673e-41
16800,0,-4.2038953929744512e-45,-1.6664241337750725e-41,1.6668445233143699e-41
16810,0,1.4012984643248171e-45,-2.9175034027242691e-41,2.9172231430314042e-41
16820,0,8.4077907859489024e-45,-4.2371061665789494e-41,4.2362653875003545e-41
16830,0,1.2611686178923354e-44,-4.9880620136106188e-41,4.9868008449927265e-41
16840,0,1.2611686178923354e-44,-4.8620852816678178e-41,5.3529601337208012e-41
16850,0,1.2611686178923354e-44,-4.7377901078822065e-41,5.5564286707407646e-41
16860,0,1.2611686178923354e-44,-4.6150363624073525e-41,4.9341120227341134e-41
16870,0,1.2611686178923354e-44,-4.4941043049361208e-41,5.3062968948587848e-41
16880,0,1.1210387714598537e-44,-4.3747136757756464e-41,4.3735926370041866e-41
16890,0,1.1210387714598537e-44,-4.2570046047723618e-41,4.2558835660009019e-41
16900,0,1.1210387714598537e-44,-4.1409770919262669e-41,4.1398560531548071e-41
16910,0,1.1210387714598537e-44,-4.0264910073909294e-41,4.0253699686194695e-41
16920,0,9.8090892502737195e-45,-3.9136864810127816e-41,5.7135142285915766e-41
16930,0,9.8090892502737195e-45,-3.8025635127918236e-41,6.6689195215682369e-41
16940,0,9.8090892502737195e-45,-3.6929819728816229e-41,3.6920010639565955e-41
16950,0,9.8090892502737195e-45,-3.5849418612821795e-41,3.5839609523571521e-41
16960,0,9.8090892502737195e-45,-3.4785833078399259e-41,6.871687409356038e-41
16970,0,8.4077907859489024e-45,-3.3739063125548621e-41,6.9158283109822697e-41
16980,0,8.4077907859489024e-45,-3.2707707455805555e-41,3.2699299665019606e-41
16990,0,8.4077907859489024e-45,-3.1691766069170063e-41,5.3140040364125713e-41
17000,0,8.4077907859489024e-45,-3.0692640264106468e-41,3.0684232473320519e-41
17010,0,8.4077907859489024e-45,-2.9707527443686122e-41,6.9815492089591036e-41
17020,0,8.4077907859489024e-45,-2.8739230204837673e-41,2.8732223712516049e-41
17021,0,8.4077907859489024e-45,-2.8643941909263586e-41,2.8635534118477637e-41
17021,0,8.4077907859489024e-45,-2.8643941909263586e-41,2.8635534118477637e-41
17030,0,4.2038953929744512e-45,-1.4221778114432568e-41,1.4217574219039594e-41
17040,0,1.4012984643248171e-45,-3.692421453495893e-42,4.711165437060035e-42
17050,0,0,1.907167209946076e-42,-1.1224400699241785e-42
17060,0,-1.4012984643248171e-45,3.4542007145606741e-42,-3.4527994160963493e-42
17070,0,0,1.8300957944082111e-42,-1.5764607723654192e-42
17080,0,0,-2.0851321149153278e-42,2.0851321149153278e-42
17090,0,0,-1.7474191850130469e-42,1.7474191850130469e-42
17100,0,0,-5.1427653640720787e-43,6.2638041355319323e-43
17110,0,0,1.6255062186167878e-43,-1.6255062186167878e-43
17120,0,0,3.8115318229635024e-43,-3.0828566215145976e-43
17130,0,0,2.382207389352189e-43,-2.382207389352189e-43
17140,0,0,-1.6815581571897805e-43,1.6815581571897805e-43
17150,0,0,-2.788583944006386e-43,2.872661851865875e-43
17160,0,0,-1.891752926838503e-43,2.0599087425574811e-43
17170,0,0,-1.1630777253895982e-43,1.1630777253895982e-43
17180,0,0,-5.8854535501642317e-44,8.2676609395164207e-44
17190,0,0,-1.5414283107572988e-44,4.0637655465419695e-44
17200,0,0,1.4012984643248171e-44,-1.4012984643248171e-44
17210,0,0,3.2229864679470793e-44,-1.5414283107572988e-44
17220,0,0,3.7835058536770061e-44,-3.7835058536770061e-44
17230,0,0,3.5032461608120427e-44,-3.5032461608120427e-44
17240,0,0,2.2420775429197073e-44,-2.2420775429197073e-44
