Time,T_Charge_Inlet.T,T_charge_outlet.T,T_discharge_Inlet.T,T_discharge_outlet.T,thermocline_Insulation.port_a.m_flow,thermocline_Insulation.port_b.m_flow,pipe2.port_a.p,pipe2.port_b.p,chromoloxHeater_Power.y,sensor_T.T,Chromolox_exit_temperature.T
1820,597.65704345703125,492.8837890625,495.60784912109375,597.65704345703125,0.0085104014724493027,-0.0085104014724493027,18081.04296875,17349.998046875,200000,498.09396362304688,595.21917724609375
1830,597.5062255859375,492.88214111328125,495.48504638671875,597.5062255859375,0.0127027602866292,-0.0127027602866292,18081.04296875,17350.458984375,200000,498.11373901367188,597.42767333984375
1840,597.5250244140625,492.88052368164063,495.51254272460938,597.5250244140625,0.017626538872718811,-0.017626538872718811,18081.072265625,17350.271484375,199999.625,498.16268920898438,598.15533447265625
1850,597.58758544921875,492.87887573242188,495.50921630859375,597.58758544921875,0.022295432165265083,-0.022295432165265083,18081.099609375,17350.294921875,199919.125,498.12332153320313,598.26531982421875
1860,597.649169921875,492.87722778320313,495.50582885742188,597.649169921875,0.026958903297781944,-0.026958903297781944,18081.111328125,17350.310546875,199772.1875,498.13064575195313,598.22479248046875
1870,597.70068359375,492.8756103515625,495.50509643554688,597.70068359375,0.031624384224414825,-0.031624384224414825,18081.1171875,17350.318359375,199705.234375,498.12918090820313,598.17529296875
1880,597.74310302734375,492.87396240234375,495.50564575195313,597.74310302734375,0.036290228366851807,-0.036290228366851807,18081.119140625,17350.3203125,199698.484375,498.13211059570313,598.1463623046875
1890,597.7802734375,492.87234497070313,495.50347900390625,597.7802734375,0.040955457836389542,-0.040955457836389542,18081.1171875,17350.3203125,199708.265625,498.130126953125,598.13946533203125
1900,597.81378173828125,492.87069702148438,495.50265502929688,597.81378173828125,0.045620977878570557,-0.045620977878570557,18081.111328125,17350.318359375,199718.484375,498.13040161132813,598.141357421875
1910,597.84417724609375,492.86907958984375,495.502685546875,597.84417724609375,0.050286710262298584,-0.050286710262298584,18081.10546875,17350.3125,199727.640625,498.13186645507813,598.1485595703125
1920,597.87249755859375,492.867431640625,495.50167846679688,597.87249755859375,0.054952152073383331,-0.054952152073383331,18081.09765625,17350.306640625,199725.625,498.13150024414063,598.15045166015625
1930,597.89837646484375,492.86581420898438,495.50070190429688,597.89837646484375,0.05961759015917778,-0.05961759015917778,18081.0859375,17350.298828125,199723.40625,498.1312255859375,598.1513671875
1940,597.9219970703125,492.86419677734375,495.49978637695313,597.9219970703125,0.064283043146133423,-0.064283043146133423,18081.07421875,17350.287109375,199721.484375,498.13107299804688,598.1517333984375
1950,597.94342041015625,492.862548828125,495.49893188476563,597.94342041015625,0.068948499858379364,-0.068948499858379364,18081.060546875,17350.275390625,199719.84375,498.13107299804688,598.1517333984375
1960,597.962890625,492.86093139648438,495.49813842773438,597.962890625,0.073613978922367096,-0.073613978922367096,18081.044921875,17350.26171875,199718.421875,498.13116455078125,598.1513671875
1970,597.98046875,492.85931396484375,495.49737548828125,597.98046875,0.078279450535774231,-0.078279450535774231,18081.02734375,17350.24609375,199717.203125,498.13134765625,598.15069580078125
1980,597.996337890625,492.857666015625,495.49664306640625,597.996337890625,0.082944929599761963,-0.082944929599761963,18081.0078125,17350.23046875,199716.109375,498.13156127929688,598.14990234375
1990,598.0103759765625,492.85604858398438,495.49588012695313,598.0103759765625,0.087610326707363129,-0.087610326707363129,18080.98828125,17350.212890625,199715.3125,498.13162231445313,598.15008544921875
2000,598.0233154296875,492.85443115234375,495.49508666992188,598.0233154296875,0.092275731265544891,-0.092275731265544891,18080.966796875,17350.193359375,199714.5,498.13168334960938,598.1502685546875
2010,598.0352783203125,492.852783203125,495.49432373046875,598.0352783203125,0.096941128373146057,-0.096941128373146057,18080.9453125,17350.173828125,199713.671875,498.13174438476563,598.15045166015625
2020,598.0462646484375,492.85116577148438,495.4935302734375,598.0462646484375,0.10160652548074722,-0.10160652548074722,18080.923828125,17350.154296875,199712.828125,498.13180541992188,598.15057373046875
2030,598.05633544921875,492.84954833984375,495.49276733398438,598.05633544921875,0.10627193003892899,-0.10627193003892899,18080.900390625,17350.1328125,199711.953125,498.13186645507813,598.15069580078125
2040,598.0655517578125,492.84793090820313,495.49197387695313,598.0655517578125,0.11093732714653015,-0.11093732714653015,18080.876953125,17350.111328125,199711.0625,498.13192749023438,598.1507568359375
2050,598.07391357421875,492.84628295898438,495.4912109375,598.07391357421875,0.11560272425413132,-0.11560272425413132,18080.8515625,17350.087890625,199710.15625,498.13201904296875,598.15081787109375
2060,598.08154296875,492.84466552734375,495.49044799804688,598.08154296875,0.12026812136173248,-0.12026812136173248,18080.826171875,17350.064453125,199709.21875,498.132080078125,598.15081787109375
2070,598.08843994140625,492.84304809570313,495.48965454101563,598.08843994140625,0.12493351101875305,-0.12493351101875305,18080.80078125,17350.041015625,199708.28125,498.13217163085938,598.15081787109375
2080,598.0946044921875,492.8414306640625,495.4888916015625,598.0946044921875,0.12959890067577362,-0.12959890067577362,18080.775390625,17350.017578125,199707.328125,498.13226318359375,598.1507568359375
2090,598.10015869140625,492.83981323242188,495.48812866210938,598.10015869140625,0.134264275431633,-0.134264275431633,18080.748046875,17349.9921875,199706.359375,498.13235473632813,598.1507568359375
2100,598.1051025390625,492.83816528320313,495.48736572265625,598.1051025390625,0.13892965018749237,-0.13892965018749237,18080.720703125,17349.966796875,199705.390625,498.1324462890625,598.15069580078125
2110,598.1094970703125,492.8365478515625,495.48660278320313,598.1094970703125,0.14359501004219055,-0.14359501004219055,18080.69140625,17349.94140625,199704.40625,498.13253784179688,598.15057373046875
2120,598.1134033203125,492.83493041992188,495.48583984375,598.1134033203125,0.14826035499572754,-0.14826035499572754,18080.6640625,17349.916015625,199703.40625,498.13265991210938,598.1505126953125
2130,598.11700439453125,492.83331298828125,495.48507690429688,598.11700439453125,0.15292564034461975,-0.15292564034461975,18080.634765625,17349.888671875,199702.515625,498.13275146484375,598.1505126953125
2140,598.120361328125,492.83169555664063,495.48431396484375,598.120361328125,0.15759091079235077,-0.15759091079235077,18080.607421875,17349.86328125,199701.65625,498.13284301757813,598.15057373046875
2150,598.12347412109375,492.830078125,495.48355102539063,598.12347412109375,0.16225618124008179,-0.16225618124008179,18080.578125,17349.8359375,199700.78125,498.1329345703125,598.150634765625
2160,598.1263427734375,492.82843017578125,495.4827880859375,598.1263427734375,0.16692145168781281,-0.16692145168781281,18080.548828125,17349.80859375,199699.90625,498.133056640625,598.150634765625
2170,598.12896728515625,492.82681274414063,495.48202514648438,598.12896728515625,0.17158672213554382,-0.17158672213554382,18080.51953125,17349.783203125,199699.015625,498.13314819335938,598.150634765625
2180,598.13134765625,492.8251953125,495.48123168945313,598.13134765625,0.17625199258327484,-0.17625199258327484,18080.490234375,17349.755859375,199698.125,498.13323974609375,598.15069580078125
2190,598.133544921875,492.82357788085938,495.48046875,598.133544921875,0.18091726303100586,-0.18091726303100586,18080.4609375,17349.728515625,199697.234375,498.13333129882813,598.15069580078125
2200,598.13555908203125,492.82196044921875,495.47970581054688,598.13555908203125,0.18558253347873688,-0.18558253347873688,18080.4296875,17349.69921875,199696.328125,498.1334228515625,598.15069580078125
2210,598.1373291015625,492.82034301757813,495.47894287109375,598.1373291015625,0.1902478039264679,-0.1902478039264679,18080.400390625,17349.671875,199695.421875,498.133544921875,598.15069580078125
2220,598.13897705078125,492.8187255859375,495.47817993164063,598.13897705078125,0.19491305947303772,-0.19491305947303772,18080.369140625,17349.64453125,199694.515625,498.13363647460938,598.15069580078125
2230,598.140380859375,492.81710815429688,495.4774169921875,598.140380859375,0.19957831501960754,-0.19957831501960754,18080.33984375,17349.6171875,199693.59375,498.13372802734375,598.150634765625
2240,598.1417236328125,492.81549072265625,495.47665405273438,598.1417236328125,0.20424357056617737,-0.20424357056617737,18080.30859375,17349.587890625,199692.6875,498.13381958007813,598.150634765625
2250,598.142822265625,492.8138427734375,495.47589111328125,598.142822265625,0.2089087963104248,-0.2089087963104248,18080.27734375,17349.560546875,199691.765625,498.1339111328125,598.150634765625
2260,598.14385986328125,492.81222534179688,495.47512817382813,598.14385986328125,0.21357403695583344,-0.21357403695583344,18080.248046875,17349.53125,199690.84375,498.13400268554688,598.150634765625
2270,598.144775390625,492.81060791015625,495.474365234375,598.144775390625,0.2182391881942749,-0.2182391881942749,18080.216796875,17349.501953125,199689.9375,498.13412475585938,598.150634765625
2280,598.14569091796875,492.80899047851563,495.47360229492188,598.14569091796875,0.22290432453155518,-0.22290432453155518,18080.185546875,17349.474609375,199689.046875,498.13421630859375,598.150634765625
2290,598.146484375,492.807373046875,495.47283935546875,598.146484375,0.22756946086883545,-0.22756946086883545,18080.154296875,17349.4453125,199688.15625,498.13430786132813,598.150634765625
2300,598.147216796875,492.80575561523438,495.47207641601563,598.147216796875,0.23223459720611572,-0.23223459720611572,18080.123046875,17349.416015625,199687.25,498.1343994140625,598.150634765625
2310,598.14788818359375,492.80413818359375,495.4713134765625,598.14788818359375,0.236899733543396,-0.236899733543396,18080.091796875,17349.388671875,199686.359375,498.13449096679688,598.150634765625
2320,598.14849853515625,492.80252075195313,495.47055053710938,598.14849853515625,0.24156486988067627,-0.24156486988067627,18080.060546875,17349.359375,199685.453125,498.13458251953125,598.150634765625
2330,598.14910888671875,492.8009033203125,495.46978759765625,598.14910888671875,0.24623000621795654,-0.24623000621795654,18080.029296875,17349.330078125,199684.5625,498.13467407226563,598.150634765625
2340,598.14959716796875,492.79928588867188,495.46902465820313,598.14959716796875,0.25089514255523682,-0.25089514255523682,18079.998046875,17349.30078125,199683.65625,498.134765625,598.150634765625
2350,598.15008544921875,492.79766845703125,495.46826171875,598.15008544921875,0.25556027889251709,-0.25556027889251709,18079.966796875,17349.271484375,199682.75,498.13485717773438,598.150634765625
2360,598.1505126953125,492.79605102539063,495.46749877929688,598.1505126953125,0.26022538542747498,-0.26022538542747498,18079.935546875,17349.244140625,199681.84375,498.13494873046875,598.150634765625
2370,598.15087890625,492.79443359375,495.46673583984375,598.15087890625,0.26489052176475525,-0.26489052176475525,18079.904296875,17349.21484375,199680.9375,498.13504028320313,598.150634765625
2380,598.15118408203125,492.79281616210938,495.4659423828125,598.15118408203125,0.26955562829971313,-0.26955562829971313,18079.873046875,17349.185546875,199680.015625,498.1351318359375,598.150634765625
2390,598.1514892578125,492.79119873046875,495.46517944335938,598.1514892578125,0.27422073483467102,-0.27422073483467102,18079.83984375,17349.15625,199679.109375,498.13522338867188,598.150634765625
2400,598.15179443359375,492.78958129882813,495.46441650390625,598.15179443359375,0.27888584136962891,-0.27888584136962891,18079.80859375,17349.126953125,199678.1875,498.13531494140625,598.150634765625
2410,598.1519775390625,492.7879638671875,495.46365356445313,598.1519775390625,0.28355085849761963,-0.28355085849761963,18079.77734375,17349.09765625,199677.28125,498.1353759765625,598.150634765625
2420,598.1522216796875,492.786376953125,495.462890625,598.1522216796875,0.28821584582328796,-0.28821584582328796,18079.74609375,17349.068359375,199676.359375,498.13546752929688,598.150634765625
2430,598.15240478515625,492.78475952148438,495.46212768554688,598.15240478515625,0.2928808331489563,-0.2928808331489563,18079.712890625,17349.0390625,199675.453125,498.13555908203125,598.150634765625
2440,598.152587890625,492.78314208984375,495.46136474609375,598.152587890625,0.29754579067230225,-0.29754579067230225,18079.681640625,17349.009765625,199674.53125,498.13565063476563,598.150634765625
2450,598.15277099609375,492.78152465820313,495.46060180664063,598.15277099609375,0.30221077799797058,-0.30221077799797058,18079.650390625,17348.98046875,199673.609375,498.1357421875,598.150634765625
2460,598.1529541015625,492.7799072265625,495.45980834960938,598.1529541015625,0.30687573552131653,-0.30687573552131653,18079.6171875,17348.951171875,199672.703125,498.13580322265625,598.150634765625
2470,598.153076171875,492.77828979492188,495.45904541015625,598.153076171875,0.31154069304466248,-0.31154069304466248,18079.5859375,17348.921875,199671.78125,498.13589477539063,598.150634765625
2480,598.1531982421875,492.77667236328125,495.45828247070313,598.1531982421875,0.31620565056800842,-0.31620565056800842,18079.5546875,17348.892578125,199670.859375,498.135986328125,598.15069580078125
2490,598.1533203125,492.77505493164063,495.45751953125,598.1533203125,0.32087060809135437,-0.32087060809135437,18079.521484375,17348.86328125,199669.9375,498.13607788085938,598.15069580078125
2500,598.1534423828125,492.7734375,495.45675659179688,598.1534423828125,0.32553556561470032,-0.32553556561470032,18079.490234375,17348.833984375,199669.015625,498.13613891601563,598.15069580078125
2510,598.153564453125,492.77182006835938,495.45599365234375,598.153564453125,0.33020052313804626,-0.33020052313804626,18079.45703125,17348.8046875,199668.09375,498.13623046875,598.15069580078125
2520,598.15362548828125,492.77023315429688,495.45523071289063,598.15362548828125,0.33486548066139221,-0.33486548066139221,18079.42578125,17348.7734375,199667.171875,498.13632202148438,598.15069580078125
2530,598.15374755859375,492.76861572265625,495.45443725585938,598.15374755859375,0.33953040838241577,-0.33953040838241577,18079.39453125,17348.744140625,199666.25,498.13638305664063,598.15069580078125
2540,598.15380859375,492.76699829101563,495.45367431640625,598.15380859375,0.34419536590576172,-0.34419536590576172,18079.361328125,17348.71484375,199665.328125,498.136474609375,598.15069580078125
2550,598.15386962890625,492.765380859375,495.45291137695313,598.15386962890625,0.34886032342910767,-0.34886032342910767,18079.330078125,17348.685546875,199664.40625,498.13656616210938,598.15069580078125
2560,598.1539306640625,492.76376342773438,495.4521484375,598.1539306640625,0.35352525115013123,-0.35352525115013123,18079.296875,17348.65625,199663.484375,498.13665771484375,598.15069580078125
