Time,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[1].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[100].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[200].T,thermocline_Insulation.simpleWall[1].material.T,thermocline_Insulation.simpleWall[100].material.T,thermocline_Insulation.simpleWall[200].material.T
6700,653.92498779296875,656.83038330078125,492.10943603515625,653.81427001953125,657.0618896484375,492.05075073242188
6710,653.9237060546875,656.7327880859375,492.10791015625,653.81298828125,656.962890625,492.04928588867188
6720,653.92230224609375,656.6365966796875,492.10623168945313,653.81158447265625,656.864990234375,492.04769897460938
6730,653.9208984375,656.54180908203125,492.10440063476563,653.8101806640625,656.76812744140625,492.0460205078125
6740,653.91943359375,656.44842529296875,492.10247802734375,653.80877685546875,656.67230224609375,492.04421997070313
6750,653.91796875,656.3564453125,492.10043334960938,653.80731201171875,656.57763671875,492.04232788085938
6760,653.91644287109375,656.265869140625,492.09829711914063,653.80584716796875,656.4840087890625,492.04037475585938
6770,653.9149169921875,656.17669677734375,492.09613037109375,653.80438232421875,656.3914794921875,492.03836059570313
6780,653.91339111328125,656.0888671875,492.09390258789063,653.80291748046875,656.30010986328125,492.03634643554688
6790,653.911865234375,656.00250244140625,492.09164428710938,653.8013916015625,656.2098388671875,492.03427124023438
6800,653.91033935546875,655.91754150390625,492.08935546875,653.7999267578125,656.1207275390625,492.03219604492188
6808,653.9090576171875,655.8505859375,492.08755493164063,653.7987060546875,656.05023193359375,492.03054809570313
6808,653.9090576171875,655.8505859375,492.08755493164063,653.7987060546875,656.05023193359375,492.03054809570313
6810,653.90887451171875,655.83331298828125,492.08731079101563,653.7984619140625,656.031982421875,492.03033447265625
6820,653.90740966796875,655.74847412109375,492.08615112304688,653.7972412109375,655.941650390625,492.02914428710938
6830,653.9039306640625,655.66571044921875,492.0849609375,653.795654296875,655.85302734375,492.0279541015625
6840,653.89630126953125,655.5850830078125,492.08380126953125,653.7928466796875,655.76617431640625,492.02679443359375
6850,653.88507080078125,655.506591796875,492.0826416015625,653.78826904296875,655.68121337890625,492.025634765625
6860,653.874755859375,655.43017578125,492.08148193359375,653.7821044921875,655.59820556640625,492.02444458007813
6870,653.8740234375,655.3558349609375,492.080322265625,653.7764892578125,655.51708984375,492.02328491210938
6880,653.89111328125,655.28363037109375,492.07916259765625,653.7750244140625,655.43804931640625,492.02212524414063
6890,653.9315185546875,655.21337890625,492.07803344726563,653.781982421875,655.3609619140625,492.02096557617188
6900,654.0003662109375,655.14520263671875,492.07687377929688,653.80224609375,655.285888671875,492.01983642578125
6910,654.0986328125,655.0789794921875,492.07577514648438,653.83905029296875,655.2127685546875,492.0186767578125
6920,654.2276611328125,655.0147705078125,492.07464599609375,653.896240234375,655.1417236328125,492.01754760742188
6930,654.38751220703125,654.95245361328125,492.07354736328125,653.9761962890625,655.0726318359375,492.01641845703125
6940,654.5775146484375,654.89202880859375,492.07247924804688,654.08001708984375,655.0054931640625,492.01531982421875
6950,654.797119140625,654.83349609375,492.07144165039063,654.21038818359375,654.9403076171875,492.01422119140625
6960,655.04510498046875,654.7767333984375,492.07040405273438,654.36773681640625,654.8770751953125,492.01312255859375
6970,655.32037353515625,654.7218017578125,492.06939697265625,654.5516357421875,654.81573486328125,492.01205444335938
6980,655.62164306640625,654.66864013671875,492.06842041015625,654.76165771484375,654.7562255859375,492.01101684570313
6990,655.94775390625,654.6171875,492.06747436523438,654.99786376953125,654.698486328125,492.00997924804688
7000,656.29736328125,654.5673828125,492.06658935546875,655.26025390625,654.64263916015625,492.00900268554688
7010,656.66925048828125,654.51922607421875,492.06573486328125,655.54754638671875,654.5885009765625,492.00802612304688
7020,657.062255859375,654.47271728515625,492.06494140625,655.85906982421875,654.53607177734375,492.00711059570313
7030,657.47528076171875,654.42767333984375,492.064208984375,656.19378662109375,654.4853515625,492.00619506835938
7040,657.9073486328125,654.38421630859375,492.06353759765625,656.55084228515625,654.436279296875,492.00537109375
7050,658.35784912109375,654.3421630859375,492.06292724609375,656.9293212890625,654.3887939453125,492.00457763671875
7060,658.82574462890625,654.3016357421875,492.0623779296875,657.328369140625,654.3428955078125,492.00381469726563
7070,659.30499267578125,654.262451171875,492.06192016601563,657.7462158203125,654.2984619140625,492.00314331054688
7080,659.7857666015625,654.224609375,492.06158447265625,658.17950439453125,654.255615234375,492.00253295898438
7090,660.261474609375,654.18804931640625,492.06130981445313,658.6241455078125,654.214111328125,492.00198364257813
7100,660.72259521484375,654.15283203125,492.0611572265625,659.072998046875,654.17413330078125,492.00152587890625
7110,661.1658935546875,654.1187744140625,492.06112670898438,659.5211181640625,654.13543701171875,492.00112915039063
7120,661.5904541015625,654.0859375,492.06121826171875,659.96539306640625,654.09808349609375,492.0008544921875
7130,661.9952392578125,654.0543212890625,492.06146240234375,660.403564453125,654.06207275390625,492.00070190429688
7140,662.3775634765625,654.02374267578125,492.06185913085938,660.8311767578125,654.02728271484375,492.00064086914063
7150,662.73773193359375,653.99432373046875,492.06240844726563,661.2412109375,653.99365234375,492.00070190429688
7160,663.0765380859375,653.96588134765625,492.06314086914063,661.63372802734375,653.96124267578125,492.00091552734375
7170,663.3948974609375,653.9384765625,492.06405639648438,662.0089111328125,653.92999267578125,492.00125122070313
7180,663.693603515625,653.91204833984375,492.06515502929688,662.3670654296875,653.89984130859375,492.00173950195313
7190,663.97357177734375,653.88653564453125,492.06646728515625,662.708251953125,653.8707275390625,492.00241088867188
7200,664.23565673828125,653.86199951171875,492.06802368164063,663.03271484375,653.8426513671875,492.00326538085938
7200,664.23565673828125,653.86199951171875,492.06802368164063,663.03271484375,653.8426513671875,492.00326538085938
7200,664.23565673828125,653.86199951171875,492.06802368164063,663.03271484375,653.8426513671875,492.00326538085938
7210,664.4805908203125,653.8382568359375,492.06982421875,663.339111328125,653.8155517578125,492.00430297851563
7220,664.70941162109375,653.8154296875,492.07186889648438,663.6278076171875,653.78948974609375,492.00555419921875
7230,664.92291259765625,653.79339599609375,492.07418823242188,663.8992919921875,653.7642822265625,492.00701904296875
7240,665.12213134765625,653.77215576171875,492.07681274414063,664.15423583984375,653.739990234375,492.00869750976563
7250,665.3079833984375,653.751708984375,492.0797119140625,664.393310546875,653.71661376953125,492.01065063476563
7260,665.48126220703125,653.73193359375,492.08297729492188,664.61724853515625,653.69403076171875,492.01287841796875
7270,665.64276123046875,653.712890625,492.0865478515625,664.826904296875,653.6722412109375,492.015380859375
7280,665.79302978515625,653.694580078125,492.09051513671875,665.02264404296875,653.6512451171875,492.01815795898438
7290,665.93310546875,653.67681884765625,492.0948486328125,665.20562744140625,653.6309814453125,492.02127075195313
7300,666.0638427734375,653.65972900390625,492.09957885742188,665.3768310546875,653.6114501953125,492.02468872070313
7310,666.18585205078125,653.64324951171875,492.10470581054688,665.5367431640625,653.5926513671875,492.02847290039063
7320,666.2994384765625,653.62738037109375,492.11029052734375,665.68597412109375,653.574462890625,492.03262329101563
7330,666.4051513671875,653.61199951171875,492.1163330078125,665.8250732421875,653.55694580078125,492.03717041015625
7340,666.50341796875,653.59722900390625,492.12286376953125,665.95458984375,653.5400390625,492.0421142578125
7350,666.5947265625,653.5828857421875,492.12991333007813,666.07513427734375,653.52374267578125,492.0474853515625
7360,666.67974853515625,653.569091796875,492.137451171875,666.18743896484375,653.50799560546875,492.05331420898438
7370,666.75909423828125,653.5557861328125,492.14556884765625,666.29229736328125,653.4927978515625,492.0595703125
7380,666.83319091796875,653.54290771484375,492.15420532226563,666.39019775390625,653.4781494140625,492.06634521484375
7390,666.9022216796875,653.53045654296875,492.16348266601563,666.4814453125,653.4639892578125,492.0736083984375
7400,666.9664306640625,653.5184326171875,492.17333984375,666.56646728515625,653.4503173828125,492.0814208984375
7410,667.02618408203125,653.5068359375,492.183837890625,666.6455078125,653.4371337890625,492.08978271484375
7420,667.0816650390625,653.49560546875,492.19500732421875,666.718994140625,653.42437744140625,492.09872436523438
7430,667.13323974609375,653.4847412109375,492.20687866210938,666.78729248046875,653.412109375,492.10824584960938
7440,667.181396484375,653.4742431640625,492.21942138671875,666.8509521484375,653.40020751953125,492.118408203125
7450,667.226318359375,653.464111328125,492.23272705078125,666.91046142578125,653.388671875,492.12918090820313
7460,667.26824951171875,653.45428466796875,492.24676513671875,666.9659423828125,653.3775634765625,492.14065551757813
7470,667.30731201171875,653.44476318359375,492.2615966796875,667.01763916015625,653.3668212890625,492.15277099609375
7480,667.3436279296875,653.43548583984375,492.2772216796875,667.06573486328125,653.35638427734375,492.1656494140625
7490,667.37738037109375,653.42657470703125,492.29367065429688,667.11041259765625,653.3463134765625,492.17922973632813
7500,667.4088134765625,653.41790771484375,492.31097412109375,667.1519775390625,653.3365478515625,492.193603515625
7510,667.43756103515625,653.4095458984375,492.3291015625,667.1900634765625,653.3271484375,492.20867919921875
7520,667.46453857421875,653.40142822265625,492.34811401367188,667.2257080078125,653.31805419921875,492.22457885742188
7530,667.48992919921875,653.3935546875,492.36810302734375,667.25927734375,653.3092041015625,492.2413330078125
7540,667.51373291015625,653.3858642578125,492.3890380859375,667.29071044921875,653.30059814453125,492.25897216796875
7550,667.53607177734375,653.37835693359375,492.41094970703125,667.3201904296875,653.292236328125,492.2774658203125
7560,667.55694580078125,653.37115478515625,492.43386840820313,667.3477783203125,653.28411865234375,492.29690551757813
7570,667.57647705078125,653.36407470703125,492.45779418945313,667.37353515625,653.27630615234375,492.3172607421875
7580,667.59466552734375,653.357177734375,492.48275756835938,667.3975830078125,653.26861572265625,492.33856201171875
7590,667.611572265625,653.35052490234375,492.5087890625,667.419921875,653.26123046875,492.36080932617188
7600,667.6273193359375,653.34405517578125,492.53585815429688,667.440673828125,653.2540283203125,492.38406372070313
7610,667.64190673828125,653.33770751953125,492.56405639648438,667.45989990234375,653.24700927734375,492.4083251953125
7620,667.6553955078125,653.33154296875,492.59332275390625,667.47772216796875,653.240234375,492.43359375
7630,667.66790771484375,653.3255615234375,492.62371826171875,667.494140625,653.233642578125,492.45993041992188
7640,667.679443359375,653.31976318359375,492.65524291992188,667.50933837890625,653.22723388671875,492.4873046875
7650,667.69000244140625,653.3140869140625,492.68792724609375,667.52325439453125,653.220947265625,492.51577758789063
7660,667.70001220703125,653.30853271484375,492.72174072265625,667.536376953125,653.21490478515625,492.5452880859375
7670,667.70941162109375,653.3031005859375,492.75680541992188,667.54876708984375,653.20892333984375,492.57595825195313
7680,667.71832275390625,653.29779052734375,492.79312133789063,667.5604248046875,653.203125,492.60784912109375
7690,667.72662353515625,653.2926025390625,492.83071899414063,667.57135009765625,653.19744873046875,492.64089965820313
7694,667.7298583984375,653.29052734375,492.84609985351563,667.5755615234375,653.19525146484375,492.65447998046875
7694,667.7298583984375,653.29052734375,492.84609985351563,667.5755615234375,653.19525146484375,492.65447998046875
7700,667.73443603515625,653.28753662109375,492.86956787109375,667.58160400390625,653.19189453125,492.6751708984375
7710,667.74169921875,653.28253173828125,492.90966796875,667.59112548828125,653.1865234375,492.71063232421875
7720,667.74853515625,653.27764892578125,492.9510498046875,667.60003662109375,653.18121337890625,492.747314453125
7730,667.7548828125,653.27288818359375,492.99371337890625,667.60833740234375,653.17608642578125,492.78524780273438
7740,667.76080322265625,653.2681884765625,493.03768920898438,667.6160888671875,653.1710205078125,492.82440185546875
7750,667.766357421875,653.26361083984375,493.08297729492188,667.623291015625,653.16607666015625,492.86483764648438
7760,667.771484375,653.2591552734375,493.12957763671875,667.63006591796875,653.16119384765625,492.90655517578125
7770,667.7763671875,653.25469970703125,493.17752075195313,667.6363525390625,653.15643310546875,492.94955444335938
7780,667.7808837890625,653.2503662109375,493.226806640625,667.64227294921875,653.15179443359375,492.99383544921875
7790,667.78515625,653.24609375,493.27743530273438,667.6478271484375,653.147216796875,493.0394287109375
7800,667.78912353515625,653.24188232421875,493.32940673828125,667.6529541015625,653.14276123046875,493.08636474609375
